plot,div,especie,cresc.altura,cresc.nfol,cresc.biomassa
76,4,ju_preta,-0.001802637854858,3.92660857152809,3.92660857152809
76,4,pereiro,0.343571428571429,1.22027777777778,1.22027777777778
77,1,feijao,1.12250081703302,0.954739184934018,0.954739184934018
78,2,angico,0.298731649454469,2.20655876642772,2.20655876642772
78,2,ju_preta,0.350325681371535,11.2995730157549,11.2995730157549
79,8,feijao,0.277763713080169,-0.240740740740741,-0.240740740740741
79,8,imburana,1.24342891278375,1.45230769230769,1.45230769230769
79,8,ipe,1.025,0.636363636363636,0.636363636363636
79,8,ju_branca,0.198641975308642,0.034543554177569,0.034543554177569
79,8,ju_preta,0.862434699008235,9.37560296595031,9.37560296595031
79,8,mofumbu,0.173098181301506,1.76772931567168,1.76772931567168
79,8,pereiro,0.01910531088009,0.038224206349206,0.038224206349206
80,4,imburana,-0.075879834921971,1.34483795162886,1.34483795162886
80,4,ipe,1.04653004653005,4.13888888888889,4.13888888888889
80,4,ju_preta,0.100839831163146,4.57296800311616,4.57296800311616
80,4,pereiro,0.200832461487671,0.414934280845883,0.414934280845883
81,4,burra,0.053121012184401,0.757645934478899,0.757645934478899
81,4,cumaru,-0.888888888888889,0.214285714285714,0.214285714285714
81,4,juca,-0.094024763504532,1.51631345005947,1.51631345005947
81,4,mofumbu,0.302354706485141,3.1413977669018,3.1413977669018
82,1,imburana,0.083921689442129,-0.082063120722291,-0.082063120722291
83,1,juca,-0.038930019322213,1.08585882136431,1.08585882136431
85,8,algodao,-0.027896868590384,1.53333333333333,1.53333333333333
85,8,angico,-0.301708621364289,0.427536231884058,0.427536231884058
85,8,burra,-0.342293233082707,0.877593984962406,0.877593984962406
85,8,cating,-0.075581395348837,0.427777777777778,0.427777777777778
85,8,imbira,-0.015522875816994,0.111111111111111,0.111111111111111
85,8,joazeiro,NA,NA,NA
85,8,juca,-0.050387092413817,1.27450980392157,1.27450980392157
85,8,mororo,0.104477611940298,4.34782608695652,4.34782608695652
86,4,angico,1.23507875184836,0.461966244725738,0.461966244725738
86,4,cating,0.759078947368421,0.643088868475865,0.643088868475865
86,4,feijao,0.954545454545454,-0.636363636363636,-0.636363636363636
86,4,pereiro,0.150060328185328,1.04761904761905,1.04761904761905
87,2,algodao,0.38566797352583,2.48436449579832,2.48436449579832
87,2,joazeiro,0.618679687989782,1.03706660287654,1.03706660287654
88,2,ju_preta,0.456059541271191,6.07497340235743,6.07497340235743
88,2,pereiro,0.087005280515982,-0.37029860617326,-0.37029860617326
89,2,mofumbu,-0.021064445334794,0.989510160234176,0.989510160234176
89,2,mororo,0.262248428252991,3.01071986956133,3.01071986956133
90,1,ipe,0.975104843528944,1.61780950530951,1.61780950530951
91,2,cumaru,0.042798913043478,-0.303030303030303,-0.303030303030303
91,2,mofumbu,-0.152193608805211,0.876582321440791,0.876582321440791
92,2,burra,0.135164350242978,-0.177700936703074,-0.177700936703074
92,2,imbira,-0.003319049180657,0.390178571428571,0.390178571428571
93,1,imbira,-0.02282108419234,1.83156565656566,1.83156565656566
94,4,burra,-0.030406807804068,1.00949966193374,1.00949966193374
94,4,cumaru,NA,NA,NA
94,4,juca,-0.011686830901271,1.96272793453425,1.96272793453425
94,4,mofumbu,0.118316365007541,-0.331088664421998,-0.331088664421998
